time,lat,lon,depth,prochloro_abundance,synecho_abundance
2001-09-12,11.394,-293.004,5.6,0,109000
2001-09-12,11.394,-293.004,10.7,0,124000
2001-09-12,11.394,-293.004,25.5,0,123000
2001-09-12,11.394,-293.004,40.8,0,142000
2001-09-12,11.394,-293.004,45.7,0,146000
2001-09-12,11.394,-293.004,49.9,0,152000
2001-09-12,11.394,-293.004,55.1,0,156000
2001-09-12,11.394,-293.004,59.6,0,140000
2001-09-12,11.394,-293.004,79.8,0,22601
2001-09-12,11.394,-293.004,99.1,0,803
2001-09-12,11.394,-293.004,195.9,0,36
2001-09-12,11.394,-293.004,271.6,0,84
2001-09-12,11.394,-293.004,299.1,2002,236
2001-09-12,11.394,-293.004,30.6,0,147000
2001-09-12,11.394,-293.004,70.1,0,85365
2001-09-12,11.394,-293.004,89.5,0,6000
2001-09-12,11.394,-293.004,109.1,0,738
2001-09-12,11.394,-293.004,129.2,0,51
2001-09-13,11.396,-293.003,25.1,0,149000
2001-09-13,11.396,-293.003,25.7,0,6167
2001-09-13,11.396,-293.003,34.7,0,2377
2001-09-13,11.396,-293.003,50.4,0,357000
2001-09-13,11.396,-293.003,74.5,0,284000
2001-09-13,11.396,-293.003,148.9,0,71609
2001-09-13,11.396,-293.003,202.8,0,0
2001-09-13,11.396,-293.003,281.1,0,11019
2001-09-13,11.396,-293.003,597.7,0,14
2001-09-13,11.396,-293.003,989.9,0,0
2001-09-13,11.396,-293.003,30.4,0,150000
2001-09-13,11.396,-293.003,40.1,0,154000
2001-09-13,11.396,-293.003,50.4,0,465
2001-09-13,11.396,-293.003,149.8,0,209
2001-09-13,11.396,-293.003,795,0,0
2001-09-14,15.199,-293.001,24.7,0,107000
2001-09-14,15.199,-293.001,29,0,112000
2001-09-14,15.199,-293.001,35.2,0,107000
2001-09-14,15.199,-293.001,39.7,0,154000
2001-09-14,15.199,-293.001,50.7,0,120000
2001-09-14,15.199,-293.001,60.5,0,91295
2001-09-14,15.199,-293.001,80,0,16551
2001-09-14,15.199,-293.001,98,0,5036
2001-09-14,15.199,-293.001,119,0,102
2001-09-14,15.199,-293.001,151.9,0,88
2001-09-14,15.199,-293.001,153.1,0,0
2001-09-14,15.199,-293.001,201.7,0,0
2001-09-15,15.199,-293,2.5,0,154000
2001-09-15,15.199,-293,2.5,0,93450
2001-09-15,15.199,-293,40.4,0,6424
2001-09-15,15.199,-293,43.3,0,1836
2001-09-15,15.199,-293,79.4,0,61
2001-09-15,15.199,-293,198.5,0,61
2001-09-15,15.199,-293,248.7,0,95854
2001-09-15,15.199,-293,297,0,1.00E+05
2001-09-15,15.199,-293,2.5,0,79699
2001-09-15,15.199,-293,2.5,0,69
2001-09-15,15.199,-293,2.5,0,0
2001-09-15,15.199,-293,138.8,0,65
2001-09-15,15.199,-293,198.9,0,93475
2001-09-16,19,-292.998,1.5,1416,112000
2001-09-16,19,-292.998,5.8,1286,116000
2001-09-16,19,-292.998,10.7,1995,101000
2001-09-16,19,-292.998,25.3,4194,117000
2001-09-16,19,-292.998,35.2,4082,95075
2001-09-16,19,-292.998,39.1,3197,87498
2001-09-16,19,-292.998,46.7,2241,41395
2001-09-16,19,-292.998,62.1,39249,541
2001-09-16,19,-292.998,79.6,2722,102
2001-09-16,19,-292.998,98.7,42,0
2001-09-16,19,-292.998,109.2,11,0
2001-09-16,19,-292.998,128.7,21,0
2001-09-16,19,-292.998,148.3,0,0
2001-09-16,19,-292.997,1.4,2717,111000
2001-09-16,19,-292.997,2.5,1990,117000
2001-09-16,19,-292.997,6,3606,122000
2001-09-16,19,-292.997,12.4,8761,152000
2001-09-16,19,-292.997,25.3,9329,124000
2001-09-16,19,-292.997,38.5,8077,90523
2001-09-16,19,-292.997,43.5,35274,18644
2001-09-16,19,-292.997,49.8,74821,346
2001-09-16,19,-292.997,64.2,3045,159
2001-09-16,19,-292.997,79.9,28,21
2001-09-16,19,-292.997,108.9,0,0
2001-09-16,19.001,-292.999,1.5,956,117000
2001-09-16,19.001,-292.999,6.4,2185,124000
2001-09-16,19.001,-292.999,25.6,6217,144000
2001-09-16,19.001,-292.999,35.6,4658,113000
2001-09-16,19.001,-292.999,40.9,7059,75911
2001-09-16,19.001,-292.999,49.1,50319,106
2001-09-16,19.001,-292.999,59.9,2702,72
2001-09-16,19.001,-292.999,79.9,0,0
2001-09-16,19.001,-292.999,99.6,0,0
2001-09-16,19.001,-292.999,109.9,0,0
2001-09-16,19.001,-292.999,2.5,1442,127000
2001-09-16,19.001,-292.999,11.2,5761,172000
2001-09-17,19.001,-293,2.5,35,0
2001-09-17,19.001,-293,9.9,0,0
2001-09-17,19.001,-293,25.3,0,0
2001-09-17,19.001,-293,60,1256,97244
2001-09-17,19.001,-293,80.2,1425,99016
2001-09-17,19.001,-293,100.1,3677,90685
2001-09-17,19.001,-293,110.1,9816,93942
2001-09-17,19.001,-293,129.6,5737,130000
2001-09-17,19.001,-293,149.7,5300,117000
2001-09-17,19.001,-293,199,11101,32730
2001-09-17,19.001,-293,248.6,82982,579
2001-09-17,19.001,-293,298.5,1821,162
2001-09-18,18.998,-293.001,8.1,5424,138000
2001-09-18,18.998,-293.001,19.9,22132,193000
2001-09-18,18.998,-293.001,49,1112,130000
2001-09-18,18.998,-293.001,59.5,19751,176000
2001-09-18,18.998,-293.001,82.3,14952,145000
2001-09-18,18.998,-293.001,101.8,17166,90161
2001-09-18,18.998,-293.001,121.7,93082,2048
2001-09-18,18.998,-293.001,149.2,1021,126000
2001-09-18,18.998,-293.001,200.7,18,11
2001-09-18,18.998,-293.001,299.9,14,0
2001-09-18,18.998,-293.001,49.9,24632,189000
2001-09-18,18.998,-293.001,59.7,1031,131000
2001-09-18,18.998,-293.001,141.5,4552,505
2001-09-18,18.998,-293.001,161.1,756,109
2001-09-18,18.998,-293.001,181,381,35
2001-09-18,18.998,-293.001,348.5,0,0
2001-09-19,20.914,-296.334,2.5,0,0
2001-09-19,20.914,-296.334,16.1,0,63029
2001-09-19,20.914,-296.334,18.1,0,68821
2001-09-19,20.914,-296.334,20.9,0,70319
2001-09-19,20.914,-296.334,28.9,0,116000
2001-09-19,20.914,-296.334,40.6,0,206000
2001-09-19,20.914,-296.334,50.4,0,224000
2001-09-19,20.914,-296.334,60.3,0,179000
2001-09-19,20.914,-296.334,79.7,9986,1666
2001-09-19,20.914,-296.334,99.6,460,364
2001-09-19,20.914,-296.334,109.6,46,0
2001-09-19,20.914,-296.334,124.6,86,0
2001-09-19,20.914,-296.334,148.9,5225,0
2001-09-19,20.914,-296.334,199,0,0
2001-09-19,20.914,-296.334,298,0,0
2001-09-19,20.914,-296.334,70.4,2568,53677
2001-09-19,20.914,-296.334,90.1,5304,671
2001-09-20,20.914,-296.335,0.9,2259,59572
2001-09-20,20.914,-296.335,5,2577,63266
2001-09-20,20.914,-296.335,10,2440,63230
2001-09-20,20.914,-296.335,15,3788,94546
2001-09-20,20.914,-296.335,21,3459,160000
2001-09-20,20.914,-296.335,25,998,156000
2001-09-20,20.914,-296.335,29,0,40833
2001-09-20,20.914,-296.335,45,26040,1605
2001-09-20,20.914,-296.335,50,14233,1052
2001-09-20,20.914,-296.335,60,510,358
2001-09-20,20.914,-296.335,80,40,0
2001-09-20,20.914,-296.335,100,36,0
2001-09-20,20.914,-296.335,120,0,0
2001-09-20,20.914,-296.335,150,0,0
2001-09-20,20.914,-296.335,70,61,0
2001-09-22,23.553,-300.103,5.2,0,594000
2001-09-22,23.553,-300.103,11,0,251000
2001-09-22,23.553,-300.103,15.8,0,45108
2001-09-22,23.553,-300.103,21,0,9289
2001-09-22,23.553,-300.103,25.4,0,1586
2001-09-22,23.553,-300.103,30.9,0,1062
2001-09-22,23.553,-300.103,40.7,0,1012
2001-09-22,23.553,-300.103,50.6,0,888
2001-09-22,23.553,-300.103,60.6,0,1299
2001-09-22,23.553,-300.103,80.3,0,924
2001-09-22,23.553,-300.103,90.3,0,961
2001-09-22,23.553,-300.103,119.7,0,0
2001-09-22,23.553,-300.103,149.2,0,0
2001-09-22,23.553,-300.103,178,0,0
2001-09-23,23.555,-300.1,1.2,0,542000
2001-09-23,23.555,-300.1,2.5,0,530000
2001-09-23,23.555,-300.1,15.2,0,184000
2001-09-23,23.555,-300.1,82.5,0,1800
2001-09-23,23.555,-300.1,102.1,0,972
2001-09-23,23.555,-300.1,121.8,0,1470
2001-09-23,23.555,-300.1,149.3,0,561000
2001-09-23,23.555,-300.1,199.2,0,137000
2001-09-23,23.555,-300.1,219.1,0,12862
2001-09-23,23.555,-300.1,141.7,0,1151
2001-09-23,23.555,-300.1,161.6,0,860
2001-09-23,23.555,-300.1,201.2,0,705
2001-09-23,23.555,-300.1,240.5,0,421
2001-09-23,23.555,-300.1,597,0,537000
2001-09-24,24.332,-301.832,0.8,103000,145000
2001-09-24,24.332,-301.832,5.1,121000,151000
2001-09-24,24.332,-301.832,9.9,134000,154000
2001-09-24,24.332,-301.832,14.9,201000,163000
2001-09-24,24.332,-301.832,19.9,210000,178000
2001-09-24,24.332,-301.832,22,152000,2.00E+05
2001-09-24,24.332,-301.832,24.7,78660,145000
2001-09-24,24.332,-301.832,29.3,64288,105000
2001-09-24,24.332,-301.832,39.9,32811,8491
2001-09-24,24.332,-301.832,49.7,7516,898
2001-09-24,24.332,-301.832,55.1,1888,375
2001-09-24,24.332,-301.832,60,347,274
2001-09-24,24.332,-301.832,79.7,32,0
2001-09-24,24.332,-301.832,99.5,11,0
2001-09-24,24.332,-301.832,119.1,0,0
2001-09-24,24.332,-301.832,148.6,0,0
2001-09-25,24.332,-301.832,59.6,132000,125000
2001-09-25,24.332,-301.832,69.3,130000,123000
2001-09-25,24.332,-301.832,79.3,143000,123000
2001-09-25,24.332,-301.832,90,159000,126000
2001-09-25,24.332,-301.832,99.8,101000,126000
2001-09-25,24.332,-301.832,119.5,46354,120000
2001-09-25,24.332,-301.832,298.8,353,414
2001-09-25,24.332,-301.832,139.2,31652,97223
2001-09-25,24.332,-301.832,159.1,26541,65489
2001-09-25,24.332,-301.832,180.8,31492,18414
2001-09-25,24.332,-301.832,211.4,40422,4537
2001-09-25,24.332,-301.832,239.8,3344,4786
2001-09-25,24.332,-301.832,266.7,268,232
2001-09-25,24.332,-301.832,348.9,93,0
2001-09-25,24.332,-301.832,398.2,11,0
2001-09-25,24.332,-301.832,497.2,0,0
2001-09-25,24.332,-301.832,596.1,0,0
2001-09-26,26.002,-303.418,0.7,171000,150000
2001-09-26,26.002,-303.418,5.3,151000,163000
2001-09-26,26.002,-303.418,9.9,138000,186000
2001-09-26,26.002,-303.418,15,62954,245000
2001-09-26,26.002,-303.418,20.6,25017,256000
2001-09-26,26.002,-303.418,23.6,6610,107000
2001-09-26,26.002,-303.418,27.4,14976,106000
2001-09-26,26.002,-303.418,30.6,20740,90492
2001-09-26,26.002,-303.418,34.6,22822,15662
2001-09-26,26.002,-303.418,39.8,31115,4482
2001-09-26,26.002,-303.418,44.7,22756,2069
2001-09-26,26.002,-303.418,49.8,11758,1282
2001-09-26,26.002,-303.418,54.5,4406,1529
2001-09-26,26.002,-303.418,64.7,362,7126
2001-09-26,26.002,-303.418,69.5,2198,8533
2001-09-26,26.002,-303.418,74.4,1776,9769
2001-09-26,26.002,-303.418,79.6,714,3326
2001-09-26,26.002,-303.418,91.3,1007,3925
2001-09-26,26.002,-303.418,59.6,704,1393
2004-10-26,-8.3911,-141.24,4,66231,17294
2004-10-26,-8.3911,-141.24,11,65685,17669
2004-10-26,-8.3911,-141.24,15,65884,17420
2004-10-26,-8.3911,-141.24,20,65289,17339
2004-10-26,-8.3911,-141.24,30,68073,19302
2004-10-26,-8.3911,-141.24,41,70329,18894
2004-10-26,-8.3911,-141.24,52,71990,18221
2004-10-26,-8.3911,-141.24,60,71594,13880
2004-10-26,-8.3911,-141.24,80,44278,3074
2004-10-26,-8.3911,-141.24,101,36388,2615
2004-10-27,-8.3887,-141.24,5,52677,17003
2004-10-27,-8.3887,-141.24,10,53902,17309
2004-10-27,-8.3887,-141.24,14,53967,17915
2004-10-27,-8.3887,-141.24,20,54990,20185
2004-10-27,-8.3887,-141.24,30,57104,22132
2004-10-27,-8.3887,-141.24,40,62041,20366
2004-10-27,-8.3887,-141.24,49,62875,18050
2004-10-27,-8.3887,-141.24,60,63691,15731
2004-10-27,-8.3887,-141.24,80,72885,6337
2004-10-27,-8.3887,-141.24,99,42268,2832
2004-10-27,-8.3873,-141.27,5,85900,22016
2004-10-27,-8.3873,-141.27,10,88385,23254
2004-10-27,-8.3873,-141.27,16,83683,21526
2004-10-27,-8.3873,-141.27,20,82409,21670
2004-10-27,-8.3873,-141.27,29,83809,22190
2004-10-27,-8.3873,-141.27,41,83703,21969
2004-10-27,-8.3873,-141.27,60,78792,20424
2004-10-27,-8.3873,-141.27,81,62187,4975
2004-10-27,-8.3873,-141.27,100,39442,3530
2004-10-27,-8.3873,-141.27,129,17061,920
2004-10-27,-8.3864,-141.27,5,76383,21514
2004-10-27,-8.3864,-141.27,10,74743,20780
2004-10-27,-8.3864,-141.27,15,77631,20850
2004-10-27,-8.3864,-141.27,20,75775,20652
2004-10-27,-8.3864,-141.27,29,79171,21345
2004-10-27,-8.3864,-141.27,40,73981,20487
2004-10-27,-8.3864,-141.27,60,69753,19480
2004-10-27,-8.3864,-141.27,80,46177,4170
2004-10-27,-8.3864,-141.27,100,31723,2508
2004-10-27,-8.3864,-141.27,130,5995,95
2004-10-27,-8.3862,-141.25,30,68885,17960
2004-10-27,-8.3862,-141.25,41,67792,17815
2004-10-27,-8.3862,-141.25,41,69114,18062
2004-10-27,-8.3862,-141.25,50,67571,17738
2004-10-27,-8.3862,-141.25,60,64959,16815
2004-10-27,-8.3862,-141.25,69,60817,15173
2004-10-27,-8.3862,-141.25,80,50586,4618
2004-10-27,-8.3862,-141.25,120,11324,504
2004-10-27,-8.3862,-141.25,151,823,34
2004-10-27,-8.3862,-141.25,201,401,39
2004-10-27,-8.3849,-141.28,4,69550,18175
2004-10-27,-8.3849,-141.28,10,70481,18102
2004-10-27,-8.3849,-141.28,16,70828,19421
2004-10-27,-8.3849,-141.28,19,69903,18209
2004-10-27,-8.3849,-141.28,29,69515,18336
2004-10-27,-8.3849,-141.28,39,69304,18119
2004-10-27,-8.3849,-141.28,61,66968,18232
2004-10-27,-8.3849,-141.28,80,59328,15474
2004-10-27,-8.3849,-141.28,99,50840,4538
2004-10-27,-8.3849,-141.28,131,16039,625
2004-10-27,-8.379,-141.26,5,53043,21297
2004-10-27,-8.379,-141.26,11,52041,20309
2004-10-27,-8.379,-141.26,15,53803,20833
2004-10-27,-8.379,-141.26,30,74374,24193
2004-10-27,-8.379,-141.26,40,86958,23880
2004-10-27,-8.379,-141.26,60,71402,18861
2004-10-27,-8.379,-141.26,80,60131,7716
2004-10-27,-8.379,-141.26,102,43775,3269
2004-10-27,-8.379,-141.26,129,19210,1127
2004-10-27,-8.3718,-141.27,5,64177,17054
2004-10-27,-8.3718,-141.27,11,65960,16795
2004-10-27,-8.3718,-141.27,15,63930,16951
2004-10-27,-8.3718,-141.27,20,64821,16870
2004-10-27,-8.3718,-141.27,31,69082,16825
2004-10-27,-8.3718,-141.27,39,64418,17286
2004-10-27,-8.3718,-141.27,60,65333,17262
2004-10-27,-8.3718,-141.27,79,50424,14165
2004-10-27,-8.3718,-141.27,100,57772,4939
2004-10-27,-8.3718,-141.27,130,6325,113
2004-10-27,-8.3665,-141.27,6,60410,15954
2004-10-27,-8.3665,-141.27,10,58677,17300
2004-10-27,-8.3665,-141.27,14,58352,17827
2004-10-27,-8.3665,-141.27,19,55064,17444
2004-10-27,-8.3665,-141.27,29,59005,18217
2004-10-27,-8.3665,-141.27,40,60534,17798
2004-10-27,-8.3665,-141.27,60,61007,16474
2004-10-27,-8.3665,-141.27,80,38311,11211
2004-10-27,-8.3665,-141.27,100,33544,4217
2004-10-27,-8.3665,-141.27,160,1191,15
2004-10-28,-8.3745,-141.28,5,76582,29067
2004-10-28,-8.3745,-141.28,10,73542,27402
2004-10-28,-8.3745,-141.28,15,77230,29046
2004-10-28,-8.3745,-141.28,21,79116,28641
2004-10-28,-8.3745,-141.28,30,88158,28443
2004-10-28,-8.3745,-141.28,41,87628,25681
2004-10-28,-8.3745,-141.28,61,68543,19840
2004-10-28,-8.3745,-141.28,80,46240,11434
2004-10-28,-8.3745,-141.28,90,48607,7176
2004-10-28,-8.3745,-141.28,101,52271,4650
2004-10-28,-8.3745,-141.28,130,4714,95
2004-10-28,-8.37,-141.26,5,52399,20670
2004-10-28,-8.37,-141.26,11,52954,20496
2004-10-28,-8.37,-141.26,15,52762,23970
2004-10-28,-8.37,-141.26,20,50151,24822
2004-10-28,-8.37,-141.26,29,54851,27145
2004-10-28,-8.37,-141.26,40,59767,21717
2004-10-28,-8.37,-141.26,60,49117,13746
2004-10-28,-8.37,-141.26,80,42880,5391
2004-10-28,-8.37,-141.26,100,46181,3229
2004-10-28,-8.37,-141.26,160,1073,23
2004-10-28,-8.3668,-141.27,6,87284,26850
2004-10-28,-8.3668,-141.27,10,86269,26335
2004-10-28,-8.3668,-141.27,15,87645,26835
2004-10-28,-8.3668,-141.27,20,88324,27195
2004-10-28,-8.3668,-141.27,31,88973,27381
2004-10-28,-8.3668,-141.27,40,93334,25580
2004-10-28,-8.3668,-141.27,60,83091,23099
2004-10-28,-8.3668,-141.27,79,44570,11476
2004-10-28,-8.3668,-141.27,100,53661,4503
2004-10-28,-8.3668,-141.27,159,1546,64
2004-10-28,-8.3499,-141.28,5,80412,22104
2004-10-28,-8.3499,-141.28,9,79778,22041
2004-10-28,-8.3499,-141.28,15,77988,21321
2004-10-28,-8.3499,-141.28,20,72347,20855
2004-10-28,-8.3499,-141.28,30,73865,21159
2004-10-28,-8.3499,-141.28,40,72779,20573
2004-10-28,-8.3499,-141.28,60,69489,20015
2004-10-28,-8.3499,-141.28,79,53189,15811
2004-10-28,-8.3499,-141.28,100,35178,3888
2004-10-28,-8.3499,-141.28,160,1064,20
2004-10-28,-8.3411,-141.26,6,105000,26236
2004-10-28,-8.3411,-141.26,11,109000,27018
2004-10-28,-8.3411,-141.26,11,104000,26209
2004-10-28,-8.3411,-141.26,20,111000,27764
2004-10-28,-8.3411,-141.26,30,106000,26842
2004-10-28,-8.3411,-141.26,41,89500,25248
2004-10-28,-8.3411,-141.26,61,60138,19649
2004-10-28,-8.3411,-141.26,78,38804,12834
2004-10-28,-8.3411,-141.26,100,46088,3235
2004-10-28,-8.3411,-141.26,158,1203,36
2004-10-28,-8.331,-141.27,7,132000,21363
2004-10-28,-8.331,-141.27,10,158000,21674
2004-10-28,-8.331,-141.27,15,88435,23209
2004-10-28,-8.331,-141.27,20,86398,22552
2004-10-28,-8.331,-141.27,30,89986,23474
2004-10-28,-8.331,-141.27,40,84696,21885
2004-10-28,-8.331,-141.27,51,67176,18789
2004-10-28,-8.331,-141.27,60,46903,15466
2004-10-28,-8.331,-141.27,71,45077,14972
2004-10-28,-8.331,-141.27,80,43078,13769
2004-10-28,-8.331,-141.27,100,46148,3599
2004-10-28,-8.331,-141.27,120,8339,218
2004-10-28,-8.331,-141.27,150,1433,45
2004-10-28,-8.331,-141.27,201,0,9
2004-10-28,-8.3255,-141.28,6,65625,18907
2004-10-28,-8.3255,-141.28,11,65289,18772
2004-10-28,-8.3255,-141.28,15,66525,18401
2004-10-28,-8.3255,-141.28,20,68529,19183
2004-10-28,-8.3255,-141.28,29,65950,18970
2004-10-28,-8.3255,-141.28,40,65769,19326
2004-10-28,-8.3255,-141.28,49,64839,19604
2004-10-28,-8.3255,-141.28,60,60578,18135
2004-10-28,-8.3255,-141.28,70,55870,16565
2004-10-28,-8.3255,-141.28,79,47091,13213
2004-10-28,-8.3255,-141.28,99,44250,4377
2004-10-28,-8.3255,-141.28,121,8888,274
2004-10-28,-8.3255,-141.28,149,2233,60
2004-10-28,-8.3255,-141.28,201,403,11
2004-10-28,-8.3103,-141.28,6,50936,17613
2004-10-28,-8.3103,-141.28,10,52210,17324
2004-10-28,-8.3103,-141.28,15,48718,20099
2004-10-28,-8.3103,-141.28,21,50531,21829
2004-10-28,-8.3103,-141.28,30,51876,23425
2004-10-28,-8.3103,-141.28,40,52747,23665
2004-10-28,-8.3103,-141.28,60,52892,18455
2004-10-28,-8.3103,-141.28,80,42097,9798
2004-10-28,-8.3103,-141.28,100,24673,1589
2004-10-28,-8.3103,-141.28,160,1268,40
2004-10-29,-8.3229,-141.26,6,59351,23757
2004-10-29,-8.3229,-141.26,11,58646,24085
2004-10-29,-8.3229,-141.26,15,57728,24754
2004-10-29,-8.3229,-141.26,20,56583,31022
2004-10-29,-8.3229,-141.26,30,61051,34438
2004-10-29,-8.3229,-141.26,40,60523,33209
2004-10-29,-8.3229,-141.26,60,64746,26199
2004-10-29,-8.3229,-141.26,79,53807,16726
2004-10-29,-8.3229,-141.26,101,35716,7776
2004-10-29,-8.3229,-141.26,161,1108,57
2004-10-29,-8.3193,-141.24,5,43704,17471
2004-10-29,-8.3193,-141.24,9,34971,13311
2004-10-29,-8.3193,-141.24,14,28626,11312
2004-10-29,-8.3193,-141.24,20,44735,17600
2004-10-29,-8.3193,-141.24,29,57804,21072
2004-10-29,-8.3193,-141.24,40,62680,21031
2004-10-29,-8.3193,-141.24,60,63756,18493
2004-10-29,-8.3193,-141.24,79,56193,17231
2004-10-29,-8.3193,-141.24,100,25619,2815
2004-10-29,-8.3193,-141.24,160,2264,43
2004-10-30,-8.9769,-140.11,6,220000,32444
2004-10-30,-8.9769,-140.11,15,220000,32444
2004-10-30,-8.9769,-140.11,30,216000,32324
2004-10-30,-8.9769,-140.11,50,207000,30185
2004-10-30,-8.9769,-140.11,70,229000,46351
2004-10-30,-8.9769,-140.11,130,10761,145
2004-10-30,-8.3218,-141.25,4,51039,24226
2004-10-30,-8.3218,-141.25,20,60807,28122
2004-10-30,-8.3218,-141.25,30,64869,25830
2004-10-30,-8.3218,-141.25,41,97026,27100
2004-10-30,-8.3218,-141.25,50,77183,19568
2004-10-30,-8.3218,-141.25,62,59810,16611
2004-10-30,-8.3218,-141.25,80,38125,10062
2004-10-30,-8.3218,-141.25,100,14331,832
2004-10-30,-8.3218,-141.25,119,7382,234
2004-10-30,-8.3218,-141.25,151,1708,51
2004-10-30,-8.3218,-141.25,200,299,130
2004-10-31,-9.0091,-136.85,4,202000,17592
2004-10-31,-9.0091,-136.85,15,226000,18879
2004-10-31,-9.0091,-136.85,31,250000,19363
2004-10-31,-9.0091,-136.85,40,266000,19677
2004-10-31,-9.0091,-136.85,60,198000,16078
2004-10-31,-9.0091,-136.85,80,166000,11364
2004-10-31,-9.0091,-136.85,100,84021,1008
2004-10-31,-9.0091,-136.85,120,48431,162
2004-10-31,-9.0091,-136.85,140,26191,40
2004-10-31,-9.0091,-136.85,199,248,80
2004-10-31,-9.0019,-136.86,5,244000,18943
2004-10-31,-9.0019,-136.86,16,269000,19039
2004-10-31,-9.0019,-136.86,21,279000,19260
2004-10-31,-9.0019,-136.86,30,285000,19390
2004-10-31,-9.0019,-136.86,40,305000,20379
2004-10-31,-9.0019,-136.86,51,279000,19344
2004-10-31,-9.0019,-136.86,60,251000,18170
2004-10-31,-9.0019,-136.86,71,2.00E+05,15713
2004-10-31,-9.0019,-136.86,80,170000,10745
2004-10-31,-9.0019,-136.86,99,130000,3868
2004-10-31,-9.0019,-136.86,120,68607,597
2004-10-31,-9.0019,-136.86,151,21461,120
2004-10-31,-9.0019,-136.86,200,142,30
2004-10-31,-8.9958,-136.85,5,227000,18744
2004-10-31,-8.9958,-136.85,10,232000,18120
2004-10-31,-8.9958,-136.85,15,235000,18860
2004-10-31,-8.9958,-136.85,21,253000,18382
2004-10-31,-8.9958,-136.85,30,264000,18091
2004-10-31,-8.9958,-136.85,40,285000,18787
2004-10-31,-8.9958,-136.85,52,285000,19142
2004-10-31,-8.9958,-136.85,61,213000,15905
2004-10-31,-8.9958,-136.85,69,135000,9259
2004-10-31,-8.9958,-136.85,80,142000,8054
2004-10-31,-8.9958,-136.85,101,95072,1777
2004-10-31,-8.9958,-136.85,120,56606,324
2004-10-31,-8.9958,-136.85,147,28559,38
2004-10-31,-8.9958,-136.85,200,158,42
2004-11-01,-9.03,-136.94,5,194000,28671
2004-11-01,-9.03,-136.94,15,198000,20095
2004-11-01,-9.03,-136.94,29,247000,20795
2004-11-01,-9.03,-136.94,40,269000,24071
2004-11-01,-9.03,-136.94,59,271000,22722
2004-11-01,-9.03,-136.94,80,233000,16204
2004-11-01,-9.03,-136.94,100,132000,6273
2004-11-01,-9.03,-136.94,120,66298,787
2004-11-01,-9.03,-136.94,140,31537,56
2004-11-01,-9.03,-136.94,200,41,32
2004-11-01,-9.0181,-136.94,5,194000,20343
2004-11-01,-9.0181,-136.94,10,210000,20470
2004-11-01,-9.0181,-136.94,15,233000,20973
2004-11-01,-9.0181,-136.94,21,259000,21336
2004-11-01,-9.0181,-136.94,29,289000,26456
2004-11-01,-9.0181,-136.94,40,320000,22212
2004-11-01,-9.0181,-136.94,50,315000,21519
2004-11-01,-9.0181,-136.94,60,313000,21063
2004-11-01,-9.0181,-136.94,69,259000,17456
2004-11-01,-9.0181,-136.94,80,205000,13020
2004-11-01,-9.0181,-136.94,100,122000,4017
2004-11-01,-9.0181,-136.94,120,72287,486
2004-11-01,-9.0181,-136.94,149,21981,42
2004-11-01,-9.0181,-136.94,199,78,36
2004-11-01,-9.0181,-136.88,5,121000,21136
2004-11-01,-9.0181,-136.88,11,146000,18547
2004-11-01,-9.0181,-136.88,16,175000,19061
2004-11-01,-9.0181,-136.88,21,217000,21578
2004-11-01,-9.0181,-136.88,30,158000,20958
2004-11-01,-9.0181,-136.88,40,230000,21372
2004-11-01,-9.0181,-136.88,51,259000,22163
2004-11-01,-9.0181,-136.88,60,252000,20021
2004-11-01,-9.0181,-136.88,70,209000,14539
2004-11-01,-9.0181,-136.88,81,187000,10567
2004-11-01,-9.0181,-136.88,100,89476,1246
2004-11-01,-9.0181,-136.88,120,45980,212
2004-11-01,-9.0181,-136.88,149,14577,45
2004-11-01,-9.0181,-136.88,200,59,58
2004-11-01,-9.0167,-136.92,5,205000,20272
2004-11-01,-9.0167,-136.92,9,203000,19071
2004-11-01,-9.0167,-136.92,15,230000,17749
2004-11-01,-9.0167,-136.92,20,214000,20781
2004-11-01,-9.0167,-136.92,29,217000,18163
2004-11-01,-9.0167,-136.92,41,265000,29421
2004-11-01,-9.0167,-136.92,50,278000,18900
2004-11-01,-9.0167,-136.92,60,222000,14323
2004-11-01,-9.0167,-136.92,70,226000,14004
2004-11-01,-9.0167,-136.92,80,175000,9149
2004-11-01,-9.0167,-136.92,100,75166,732
2004-11-01,-9.0167,-136.92,120,42459,119
2004-11-01,-9.0167,-136.92,150,13214,41
2004-11-01,-9.0167,-136.92,200,52,38
2004-11-01,-9.0136,-136.87,6,173000,16028
2004-11-01,-9.0136,-136.87,30,239000,22370
2004-11-01,-9.0136,-136.87,60,209000,18200
2004-11-01,-9.0136,-136.87,81,180000,13181
2004-11-01,-9.0136,-136.87,101,89306,1664
2004-11-01,-9.0136,-136.87,140,20706,32
2004-11-01,-9.0074,-136.87,5,185000,16370
2004-11-01,-9.0074,-136.87,10,220000,20917
2004-11-01,-9.0074,-136.87,15,228000,22992
2004-11-01,-9.0074,-136.87,30,220000,20113
2004-11-01,-9.0074,-136.87,41,259000,24094
2004-11-01,-9.0074,-136.87,51,252000,23611
2004-11-01,-9.0074,-136.87,61,191000,17318
2004-11-01,-9.0074,-136.87,80,157000,10271
2004-11-01,-9.0074,-136.87,100,78047,772
2004-11-01,-9.0074,-136.87,120,42052,66
2004-11-01,-9.0074,-136.87,139,22075,48
2004-11-01,-9.0074,-136.87,200,87,25
