,time,lat,lon,depth,prochloro_abundance,synecho_abundance
15542,1996-10-29,59.87,-45.98,80.0,0.0,1885.0
15543,1996-10-29,59.87,-45.98,90.0,0.0,1563.0
15544,1996-10-29,59.87,-45.98,100.0,0.0,1435.0
15545,1996-10-29,60.12,-45.88,4.0,0.0,542.0
15546,1996-10-29,60.12,-45.88,10.0,0.0,498.0
15547,1996-10-29,60.12,-45.88,20.0,0.0,549.0
15548,1996-10-29,60.12,-45.88,30.0,0.0,551.0
15549,1996-10-29,60.12,-45.88,40.0,0.0,648.0
15550,1996-10-29,60.12,-45.88,50.0,0.0,542.0
15551,1996-10-29,60.12,-45.88,60.0,0.0,692.0
15552,1996-10-29,60.12,-45.88,70.0,0.0,710.0
15553,1996-10-29,60.12,-45.88,80.0,0.0,622.0
15554,1996-10-29,60.12,-45.88,90.0,0.0,902.0
15555,1996-10-29,60.12,-45.88,100.0,0.0,1473.0
15556,1999-10-30,46.95,-60.22,1.0,0.0,6526.0
15557,1999-10-30,46.95,-60.22,10.0,0.0,6643.0
15558,1999-10-30,46.95,-60.22,20.0,0.0,7135.0
15559,1999-10-30,46.95,-60.22,30.0,0.0,7183.0
15560,1999-10-30,46.95,-60.22,40.0,0.0,7162.0
15561,1999-10-30,46.95,-60.22,50.0,0.0,7459.0
15562,1999-10-30,46.95,-60.22,60.0,0.0,7826.0
15563,1999-10-30,46.95,-60.22,70.0,0.0,7018.0
15564,1999-10-30,47.0,-60.09,1.0,0.0,9090.0
15565,1999-10-30,47.0,-60.09,10.0,0.0,9312.0
15566,1999-10-30,47.0,-60.09,20.0,0.0,9550.0
15567,1999-10-30,47.0,-60.09,30.0,0.0,9351.0
15568,1999-10-30,47.0,-60.09,40.0,0.0,8655.0
15569,1999-10-30,47.0,-60.09,50.0,0.0,7754.0
15570,1999-10-30,47.0,-60.09,60.0,0.0,6033.0
15571,1999-10-30,47.0,-60.09,70.0,0.0,5646.0
15572,1999-10-30,47.0,-60.09,80.0,0.0,3937.0
15573,1999-10-30,47.0,-60.09,100.0,0.0,1829.0
15574,1999-10-30,47.1,-59.89,10.0,0.0,10730.0
15575,1999-10-30,47.1,-59.89,20.0,0.0,10577.0
15576,1999-10-30,47.1,-59.89,30.0,0.0,10688.0
15577,1999-10-30,47.1,-59.89,40.0,0.0,7826.0
15578,1999-10-30,47.1,-59.89,50.0,0.0,5754.0
15579,1999-10-30,47.1,-59.89,60.0,0.0,5153.0
15580,1999-10-30,47.1,-59.89,70.0,0.0,3489.0
15581,1999-10-30,47.1,-59.89,100.0,0.0,748.0
15582,1999-10-30,47.27,-59.78,1.0,0.0,10174.0
15583,1999-10-30,47.27,-59.78,10.0,0.0,10165.0
15584,1999-10-30,47.27,-59.78,30.0,0.0,9967.0
15585,1999-10-30,47.27,-59.78,40.0,0.0,10330.0
15586,1999-10-30,47.27,-59.78,50.0,0.0,4204.0
15587,1999-10-30,47.27,-59.78,60.0,0.0,1243.0
15588,1999-10-30,47.27,-59.78,70.0,0.0,931.0
15589,1999-10-30,47.27,-59.78,80.0,0.0,652.0
15590,1999-10-30,47.27,-59.78,100.0,0.0,547.0
15591,1999-10-30,47.42,-59.55,1.0,0.0,8363.0
15592,1999-10-30,47.42,-59.55,10.0,0.0,8195.0
15593,1999-10-30,47.42,-59.55,20.0,0.0,8592.0
15594,1999-10-30,47.42,-59.55,30.0,0.0,8748.0
15595,1999-10-30,47.42,-59.55,40.0,0.0,6063.0
15596,1999-10-30,47.42,-59.55,50.0,0.0,2303.0
15597,1999-10-30,47.42,-59.55,60.0,0.0,1658.0
15598,1999-10-30,47.42,-59.55,70.0,0.0,844.0
15599,1999-10-30,47.42,-59.55,80.0,0.0,697.0
15600,1999-10-30,47.42,-59.55,100.0,0.0,438.0
15601,2001-10-30,41.82,-63.51,1.0,40697.0,22505.0
15602,2001-10-30,41.82,-63.51,10.0,40304.0,22870.0
15603,2001-10-30,41.82,-63.51,20.0,40537.0,22564.0
15604,2001-10-30,41.82,-63.51,30.0,39957.0,22074.0
15605,2001-10-30,41.82,-63.51,40.0,41207.0,22307.0
15606,2001-10-30,41.82,-63.51,50.0,40902.0,21658.0
15607,2001-10-30,41.82,-63.51,60.0,41079.0,22262.0
15608,2001-10-30,41.82,-63.51,70.0,17615.0,1577.0
15609,2001-10-30,41.82,-63.51,80.0,6623.0,490.0
15610,2001-10-30,41.82,-63.51,100.0,2608.0,330.0
15611,2001-10-30,42.52,-61.4,1.0,0.0,70769.0
15612,2001-10-30,42.52,-61.4,10.0,0.0,71794.0
15613,2001-10-30,42.52,-61.4,20.0,0.0,70985.0
15614,2001-10-30,42.52,-61.4,30.0,0.0,72551.0
15615,2001-10-30,42.52,-61.4,40.0,0.0,15750.0
15616,2001-10-30,42.52,-61.4,50.0,0.0,13770.0
15617,2001-10-30,42.52,-61.4,60.0,0.0,6015.0
15618,2001-10-30,42.52,-61.4,70.0,0.0,2000.0
15619,2001-10-30,42.52,-61.4,80.0,0.0,781.0
15620,2001-10-30,42.52,-61.4,100.0,0.0,299.0
15621,2002-10-30,43.39,-61.79,4.0,0.0,33315.0
15622,2002-10-30,43.39,-61.79,10.0,0.0,33068.0
15623,2002-10-30,43.39,-61.79,20.0,0.0,33097.0
15624,2002-10-30,43.39,-61.79,30.0,0.0,32803.0
15625,2002-10-30,43.39,-61.79,40.0,0.0,29857.0
15626,2002-10-30,43.39,-61.79,50.0,0.0,3533.0
15627,2002-10-30,43.39,-61.79,60.0,0.0,1531.0
15628,2002-10-30,43.39,-61.79,80.0,0.0,1325.0
15629,2002-10-30,43.58,-61.52,4.0,0.0,40082.0
15630,2002-10-30,43.58,-61.52,10.0,0.0,39556.0
15631,2002-10-30,43.58,-61.52,20.0,0.0,39960.0
15632,2002-10-30,43.58,-61.52,30.0,0.0,39559.0
15633,2002-10-30,43.58,-61.52,40.0,0.0,38644.0
15634,2002-10-30,43.58,-61.52,50.0,0.0,19814.0
15635,2002-10-30,43.58,-61.52,56.0,0.0,11359.0
15636,2002-10-30,43.66,-60.5,5.0,0.0,34509.0
15637,2002-10-30,43.66,-60.5,10.0,0.0,34096.0
15638,2002-10-30,43.66,-60.5,20.0,0.0,34617.0
15639,2002-10-30,43.66,-60.5,30.0,0.0,34242.0
15640,2002-10-30,43.66,-60.5,40.0,0.0,33887.0
15641,2002-10-30,43.66,-60.5,50.0,0.0,8877.0
15642,2002-10-30,43.66,-60.5,62.0,0.0,2484.0
15643,2002-10-30,43.79,-61.21,5.0,0.0,51319.0
15644,2002-10-30,43.79,-61.21,10.0,0.0,51008.0
15645,2002-10-30,43.79,-61.21,20.0,0.0,51732.0
15646,2002-10-30,43.79,-61.21,30.0,0.0,50334.0
15647,2002-10-30,43.79,-61.21,40.0,0.0,43738.0
15648,2002-10-30,43.79,-61.21,50.0,0.0,12544.0
15649,2002-10-30,44.05,-61.06,3.0,0.0,41064.0
15650,2002-10-30,44.05,-61.06,10.0,0.0,39949.0
15651,2002-10-30,44.05,-61.06,20.0,0.0,40248.0
15652,2002-10-30,44.05,-61.06,30.0,0.0,39998.0
15653,2002-10-30,44.05,-61.06,40.0,0.0,36839.0
15654,2002-10-30,44.05,-61.06,52.0,0.0,3167.0
15655,2002-10-30,44.25,-61.26,3.0,0.0,35035.0
15656,2002-10-30,44.25,-61.26,10.0,0.0,35151.0
15657,2002-10-30,44.25,-61.26,20.0,0.0,36186.0
15658,2002-10-30,44.25,-61.26,30.0,0.0,36822.0
15659,2002-10-30,44.25,-61.26,40.0,0.0,35209.0
15660,2002-10-30,44.25,-61.26,50.0,0.0,11202.0
15661,2002-10-30,44.25,-61.26,60.0,0.0,1418.0
15662,2002-10-30,44.25,-61.26,80.0,0.0,930.0
15663,2002-10-30,44.25,-61.26,88.0,0.0,866.0
15664,2002-10-30,44.51,-61.54,3.0,0.0,60155.0
15665,2002-10-30,44.51,-61.54,10.0,0.0,61074.0
15666,2002-10-30,44.51,-61.54,20.0,0.0,60757.0
15667,2002-10-30,44.51,-61.54,30.0,0.0,59446.0
15668,2002-10-30,44.51,-61.54,40.0,0.0,60617.0
15669,2002-10-30,44.51,-61.54,50.0,0.0,39109.0
15670,2002-10-30,44.51,-61.54,60.0,0.0,1758.0
15671,2002-10-30,44.51,-61.54,80.0,0.0,581.0
15672,2002-10-30,44.51,-61.54,100.0,0.0,398.0
15673,2002-10-30,44.69,-63.64,5.0,0.0,30764.0
15674,2002-10-30,44.86,-61.9,3.0,0.0,20791.0
15675,2002-10-30,44.86,-61.9,10.0,0.0,20829.0
15676,2002-10-30,44.86,-61.9,20.0,0.0,20678.0
15677,2002-10-30,44.86,-61.9,30.0,0.0,18315.0
15678,2002-10-30,44.86,-61.9,40.0,0.0,2845.0
15679,2002-10-30,44.86,-61.9,50.0,0.0,2185.0
15680,2002-10-30,44.86,-61.9,64.0,0.0,1386.0
15681,2003-10-30,46.0,-57.65,4.0,0.0,82595.0
15682,2003-10-30,46.0,-57.65,10.0,0.0,83008.0
15683,2003-10-30,46.0,-57.65,20.0,0.0,110000.0
15684,2003-10-30,46.0,-57.65,30.0,0.0,84968.0
15685,2003-10-30,46.0,-57.65,40.0,0.0,42807.0
15686,2003-10-30,46.0,-57.65,50.0,0.0,6569.0
15687,2003-10-30,46.0,-57.65,60.0,0.0,2542.0
15688,2003-10-30,46.0,-57.65,80.0,0.0,450.0
15689,2003-10-30,46.0,-57.65,100.0,0.0,500.0
15690,2004-10-29,43.88,-62.88,4.0,0.0,84839.0
15691,2004-10-29,43.88,-62.88,10.0,0.0,84065.0
15692,2004-10-29,43.88,-62.88,20.0,0.0,83734.0
15693,2004-10-29,43.88,-62.88,30.0,0.0,83825.0
15694,2004-10-29,43.88,-62.88,40.0,0.0,65996.0
15695,2004-10-29,43.88,-62.88,50.0,0.0,8662.0
15696,2004-10-29,43.88,-62.88,60.0,0.0,4296.0
15697,2004-10-29,43.88,-62.88,80.0,0.0,2169.0
15698,2004-10-29,43.88,-62.88,100.0,0.0,678.0
15699,2004-10-29,44.27,-63.32,3.0,0.0,75270.0
15700,2004-10-29,44.27,-63.32,5.0,0.0,75073.0
15701,2004-10-29,44.27,-63.32,10.0,0.0,78860.0
15702,2004-10-29,44.27,-63.32,20.0,0.0,76217.0
15703,2004-10-29,44.27,-63.32,30.0,0.0,78159.0
15704,2004-10-29,44.27,-63.32,40.0,0.0,44837.0
15705,2004-10-29,44.27,-63.32,50.0,0.0,2327.0
15706,2004-10-29,44.27,-63.32,60.0,0.0,2958.0
15707,2004-10-29,44.27,-63.32,75.0,0.0,1481.0
15708,2004-10-29,44.27,-63.32,80.0,0.0,1803.0
15709,2004-10-29,44.27,-63.32,100.0,0.0,789.0
15710,2004-10-29,44.4,-63.45,3.0,0.0,43427.0
15711,2004-10-29,44.4,-63.45,10.0,0.0,42272.0
15712,2004-10-29,44.4,-63.45,20.0,0.0,42022.0
15713,2004-10-29,44.4,-63.45,30.0,0.0,42108.0
15714,2004-10-29,44.4,-63.45,40.0,0.0,40242.0
15715,2004-10-29,44.4,-63.45,50.0,0.0,34885.0
15716,2004-10-29,44.4,-63.45,60.0,0.0,14782.0
15717,2004-10-29,44.4,-63.45,78.0,0.0,2699.0
15718,2005-10-30,41.96,-65.46,5.0,4382.0,23916.0
15719,2005-10-30,41.96,-65.46,10.0,4204.0,23894.0
15720,2005-10-30,41.96,-65.46,20.0,3966.0,24607.0
15721,2005-10-30,41.96,-65.46,30.0,4282.0,24191.0
15722,2005-10-30,41.96,-65.46,40.0,3907.0,22816.0
15723,2005-10-30,41.96,-65.46,50.0,5663.0,20900.0
15724,2005-10-30,41.96,-65.46,60.0,6876.0,15043.0
15725,2005-10-30,41.96,-65.46,80.0,5173.0,8164.0
15726,2005-10-30,41.96,-65.46,100.0,5932.0,910.0
15727,2005-10-30,42.13,-65.5,5.0,6382.0,123000.0
15728,2005-10-30,42.13,-65.5,10.0,6567.0,117000.0
15729,2005-10-30,42.13,-65.5,20.0,6517.0,59928.0
15730,2005-10-30,42.13,-65.5,30.0,4579.0,42894.0
15731,2005-10-30,42.13,-65.5,40.0,659.0,18247.0
15732,2005-10-30,42.13,-65.5,50.0,91.0,3135.0
15733,2005-10-30,42.13,-65.5,60.0,50.0,1728.0
15734,2005-10-30,42.13,-65.5,85.0,47.0,522.0
15735,2005-10-30,42.13,-65.5,100.0,22.0,378.0
15736,2005-10-30,42.45,-65.48,0.0,0.0,85007.0
15737,2005-10-30,42.45,-65.48,10.0,0.0,84304.0
15738,2005-10-30,42.45,-65.48,20.0,0.0,83660.0
15739,2005-10-30,42.45,-65.48,30.0,0.0,67214.0
15740,2005-10-30,42.45,-65.48,40.0,0.0,45226.0
15741,2005-10-30,42.45,-65.48,50.0,0.0,5335.0
15742,2005-10-30,42.45,-65.48,60.0,0.0,3841.0
15743,2005-10-30,42.45,-65.48,80.0,0.0,3691.0
15744,2005-10-30,42.45,-65.48,90.0,0.0,3907.0
15745,2005-10-30,42.76,-65.48,5.0,0.0,97565.0
15746,2005-10-30,42.76,-65.48,10.0,0.0,97043.0
15747,2005-10-30,42.76,-65.48,20.0,0.0,70908.0
15748,2005-10-30,42.76,-65.48,30.0,0.0,60825.0
15749,2005-10-30,42.76,-65.48,40.0,0.0,19812.0
15750,2005-10-30,42.76,-65.48,50.0,0.0,6382.0
15751,2005-10-30,42.76,-65.48,70.0,0.0,4488.0
15752,2005-10-30,42.76,-65.48,80.0,0.0,3754.0
15753,2005-10-30,42.76,-65.48,95.0,0.0,2200.0
15754,2005-10-30,43.0,-65.48,5.0,0.0,103000.0
15755,2005-10-30,43.0,-65.48,10.0,0.0,102000.0
15756,2005-10-30,43.0,-65.48,20.0,0.0,102000.0
15757,2005-10-30,43.0,-65.48,30.0,0.0,101000.0
15758,2005-10-30,43.0,-65.48,40.0,0.0,96265.0
15759,2005-10-30,43.0,-65.48,50.0,0.0,61238.0
15760,2005-10-30,43.0,-65.48,60.0,0.0,11883.0
15761,2005-10-30,43.0,-65.48,80.0,0.0,1547.0
15762,2005-10-30,43.0,-65.48,105.0,0.0,806.0
15763,1996-10-30,44.69,-63.64,5.0,0.0,2155.0
15764,1999-10-31,45.65,-55.75,1.0,0.0,10456.0
15765,1999-10-31,45.65,-55.75,10.0,0.0,10426.0
15766,1999-10-31,45.65,-55.75,20.0,0.0,10477.0
15767,1999-10-31,45.65,-55.75,30.0,0.0,10670.0
15768,1999-10-31,45.65,-55.75,35.0,0.0,10904.0
15769,1999-10-31,46.0,-55.84,1.0,0.0,18619.0
15770,1999-10-31,46.0,-55.84,10.0,0.0,18655.0
15771,1999-10-31,46.0,-55.84,20.0,0.0,17138.0
15772,1999-10-31,46.0,-55.84,30.0,0.0,17883.0
15773,1999-10-31,46.0,-55.84,40.0,0.0,10838.0
15774,1999-10-31,46.0,-55.84,50.0,0.0,3219.0
15775,1999-10-31,46.0,-55.84,60.0,0.0,3159.0
15776,1999-10-31,46.0,-55.84,70.0,0.0,3165.0
15777,1999-10-31,46.45,-55.84,1.0,0.0,20108.0
15778,1999-10-31,46.45,-55.84,10.0,0.0,20234.0
15779,1999-10-31,46.45,-55.84,20.0,0.0,22180.0
15780,1999-10-31,46.45,-55.84,30.0,0.0,20216.0
15781,1999-10-31,46.45,-55.84,40.0,0.0,7568.0
15782,1999-10-31,46.45,-55.84,50.0,0.0,2153.0
15783,1999-10-31,46.45,-55.84,60.0,0.0,916.0
15784,1999-10-31,46.45,-55.84,70.0,0.0,610.0
15785,1999-10-31,46.45,-55.84,80.0,0.0,592.0
15786,1999-10-31,46.45,-55.84,100.0,0.0,444.0
15787,1999-10-31,46.68,-55.84,1.0,0.0,20303.0
15788,1999-10-31,46.68,-55.84,10.0,0.0,20354.0
15789,1999-10-31,46.68,-55.84,20.0,0.0,19619.0
15790,1999-10-31,46.68,-55.84,30.0,0.0,19784.0
15791,1999-10-31,46.68,-55.84,40.0,0.0,9784.0
15792,1999-10-31,46.68,-55.84,50.0,0.0,2910.0
15793,1999-10-31,46.68,-55.84,60.0,0.0,1718.0
15794,1999-10-31,46.68,-55.84,70.0,0.0,1808.0
15795,1999-10-31,46.68,-55.84,80.0,0.0,1123.0
15796,1999-10-31,46.68,-55.84,100.0,0.0,694.0
15797,1999-10-31,47.56,-59.33,1.0,0.0,2607.0
15798,1999-10-31,47.56,-59.33,10.0,0.0,2661.0
15799,1999-10-31,47.56,-59.33,20.0,0.0,2366.0
15800,1999-10-31,47.56,-59.33,30.0,0.0,2147.0
15801,1999-10-31,47.56,-59.33,40.0,0.0,1598.0
15802,1999-10-31,47.56,-59.33,50.0,0.0,1502.0
15803,1999-10-31,47.56,-59.33,60.0,0.0,1321.0
15804,1999-10-31,47.56,-59.33,70.0,0.0,766.0
15805,1999-10-31,47.56,-59.33,80.0,0.0,688.0
15806,1999-10-31,47.56,-59.33,100.0,0.0,679.0
15807,2001-10-31,43.39,-61.79,1.0,0.0,58096.0
15808,2001-10-31,43.39,-61.79,10.0,0.0,60121.0
15809,2001-10-31,43.39,-61.79,20.0,0.0,58444.0
15810,2001-10-31,43.39,-61.79,30.0,0.0,54967.0
15811,2001-10-31,43.39,-61.79,50.0,0.0,13889.0
15812,2001-10-31,43.39,-61.79,60.0,0.0,3827.0
15813,2001-10-31,43.39,-61.79,70.0,0.0,2205.0
15814,2001-10-31,43.39,-61.79,80.0,0.0,2313.0
15815,2001-10-31,43.57,-61.52,1.0,0.0,60868.0
15816,2001-10-31,43.57,-61.52,10.0,0.0,59680.0
15817,2001-10-31,43.57,-61.52,20.0,0.0,59531.0
15818,2001-10-31,43.57,-61.52,40.0,0.0,6064.0
15819,2001-10-31,43.57,-61.52,50.0,0.0,5567.0
15820,2001-10-31,43.57,-61.52,59.0,0.0,5689.0
15821,2001-10-31,43.78,-61.21,1.0,0.0,52477.0
15822,2001-10-31,43.78,-61.21,10.0,0.0,52974.0
15823,2001-10-31,43.78,-61.21,20.0,0.0,51359.0
15824,2001-10-31,43.78,-61.21,30.0,0.0,16427.0
15825,2001-10-31,43.78,-61.21,40.0,0.0,14611.0
15826,2001-10-31,43.78,-61.21,45.0,0.0,14409.0
15827,2002-10-31,43.76,-62.74,5.0,5042.0,83271.0
15828,2002-10-31,43.76,-62.74,10.0,5088.0,83274.0
15829,2002-10-31,43.76,-62.74,20.0,5576.0,81763.0
15830,2002-10-31,43.76,-62.74,30.0,6401.0,82091.0
15831,2002-10-31,43.76,-62.74,40.0,6977.0,77334.0
15832,2002-10-31,43.76,-62.74,50.0,244.0,8191.0
15833,2002-10-31,43.76,-62.74,60.0,154.0,2612.0
15834,2002-10-31,43.76,-62.74,80.0,76.0,1081.0
15835,2002-10-31,43.76,-62.74,100.0,84.0,442.0
15836,2002-10-31,44.11,-63.15,5.0,0.0,48012.0
15837,2002-10-31,44.11,-63.15,10.0,0.0,48744.0
15838,2002-10-31,44.11,-63.15,20.0,0.0,47707.0
15839,2002-10-31,44.11,-63.15,30.0,0.0,51618.0
15840,2002-10-31,44.11,-63.15,50.0,0.0,5303.0
15841,2002-10-31,44.11,-63.15,60.0,0.0,2176.0
15842,2002-10-31,44.11,-63.15,80.0,0.0,785.0
15843,2002-10-31,44.11,-63.15,100.0,0.0,654.0
15844,2005-10-31,41.7,-65.36,0.0,4001.0,26298.0
15845,2005-10-31,41.7,-65.36,10.0,3741.0,25907.0
15846,2005-10-31,41.7,-65.36,20.0,3541.0,26335.0
15847,2005-10-31,41.7,-65.36,30.0,3510.0,25892.0
15848,2005-10-31,41.7,-65.36,40.0,3113.0,22641.0
15849,2005-10-31,41.7,-65.36,50.0,722.0,9820.0
15850,2005-10-31,41.7,-65.36,60.0,84.0,4457.0
15851,2005-10-31,41.7,-65.36,80.0,50.0,428.0
15852,2005-10-31,41.7,-65.36,100.0,25.0,213.0
15853,2005-10-31,41.81,-63.63,5.0,0.0,50620.0
15854,2005-10-31,41.81,-63.63,10.0,0.0,54333.0
15855,2005-10-31,41.81,-63.63,20.0,0.0,50914.0
15856,2005-10-31,41.81,-63.63,30.0,0.0,43157.0
15857,2005-10-31,41.81,-63.63,40.0,0.0,14205.0
15858,2005-10-31,41.81,-63.63,50.0,0.0,3316.0
15859,2005-10-31,41.81,-63.63,60.0,0.0,1066.0
15860,2005-10-31,41.81,-63.63,80.0,0.0,509.0
15861,2005-10-31,41.81,-63.63,100.0,0.0,275.0
15862,2005-10-31,41.93,-64.5,5.0,0.0,22735.0
15863,2005-10-31,41.93,-64.5,10.0,0.0,22888.0
15864,2005-10-31,41.93,-64.5,20.0,0.0,22335.0
15865,2005-10-31,41.93,-64.5,30.0,0.0,21338.0
15866,2005-10-31,41.93,-64.5,40.0,0.0,20028.0
15867,2005-10-31,41.93,-64.5,50.0,0.0,7251.0
15868,2005-10-31,41.93,-64.5,60.0,0.0,2344.0
15869,2005-10-31,41.93,-64.5,80.0,0.0,684.0
15870,2005-10-31,41.93,-64.5,100.0,0.0,375.0
15871,1995-11-01,44.69,-63.64,5.0,0.0,15209.0
15872,1999-11-01,44.52,-55.84,1.0,0.0,42573.0
15873,1999-11-01,44.52,-55.84,10.0,0.0,42772.0
15874,1999-11-01,44.52,-55.84,20.0,0.0,42856.0
15875,1999-11-01,44.52,-55.84,30.0,0.0,42220.0
15876,1999-11-01,44.52,-55.84,40.0,0.0,20602.0
15877,1999-11-01,44.52,-55.84,50.0,0.0,2972.0
15878,1999-11-01,44.52,-55.84,60.0,0.0,916.0
15879,1999-11-01,44.52,-55.84,70.0,0.0,564.0
15880,1999-11-01,44.52,-55.84,80.0,0.0,425.0
15881,1999-11-01,44.52,-55.84,100.0,0.0,196.0
15882,1999-11-01,44.76,-55.83,1.0,12156.0,48706.0
15883,1999-11-01,44.76,-55.83,10.0,12586.0,49348.0
15884,1999-11-01,44.76,-55.83,20.0,12808.0,48117.0
15885,1999-11-01,44.76,-55.83,30.0,12595.0,49378.0
15886,1999-11-01,44.76,-55.83,40.0,8252.0,31853.0
15887,1999-11-01,44.76,-55.83,50.0,1976.0,7589.0
15888,1999-11-01,44.76,-55.83,60.0,1270.0,3511.0
15889,1999-11-01,44.76,-55.83,70.0,754.0,652.0
15890,1999-11-01,44.76,-55.83,80.0,727.0,387.0
15891,1999-11-01,44.76,-55.83,100.0,712.0,354.0
15892,1999-11-01,44.87,-55.85,1.0,5964.0,40883.0
15893,1999-11-01,44.87,-55.85,10.0,6084.0,39886.0
15894,1999-11-01,44.87,-55.85,20.0,6456.0,40820.0
15895,1999-11-01,44.87,-55.85,30.0,6279.0,40219.0
15896,1999-11-01,44.87,-55.85,40.0,6709.0,41132.0
15897,1999-11-01,44.87,-55.85,50.0,3099.0,10697.0
15898,1999-11-01,44.87,-55.85,60.0,1294.0,4300.0
15899,1999-11-01,44.87,-55.85,70.0,1114.0,2778.0
15900,1999-11-01,44.87,-55.85,80.0,1048.0,2144.0
15901,1999-11-01,44.87,-55.85,100.0,913.0,1616.0
15902,1999-11-01,44.94,-55.84,1.0,0.0,12571.0
15903,1999-11-01,44.94,-55.84,10.0,0.0,12706.0
15904,1999-11-01,44.94,-55.84,20.0,0.0,13198.0
15905,1999-11-01,44.94,-55.84,30.0,0.0,12682.0
15906,1999-11-01,44.94,-55.84,40.0,0.0,3667.0
15907,1999-11-01,44.94,-55.84,50.0,0.0,1526.0
15908,1999-11-01,44.94,-55.84,60.0,0.0,1438.0
15909,1999-11-01,44.94,-55.84,70.0,0.0,1228.0
15910,1999-11-01,44.94,-55.84,80.0,0.0,1219.0
15911,1999-11-01,44.94,-55.84,100.0,0.0,2276.0
15912,1999-11-01,45.25,-55.84,1.0,0.0,10453.0
15913,1999-11-01,45.25,-55.84,10.0,0.0,10658.0
15914,1999-11-01,45.25,-55.84,20.0,0.0,10438.0
15915,1999-11-01,45.25,-55.84,30.0,0.0,7943.0
15916,1999-11-01,45.25,-55.84,40.0,0.0,1751.0
15917,1999-11-01,45.25,-55.84,50.0,0.0,1183.0
15918,2001-11-01,43.47,-57.53,10.0,4116.0,99633.0
15919,2001-11-01,43.47,-57.53,30.0,4195.0,95723.0
15920,2001-11-01,43.47,-57.53,40.0,4383.0,96390.0
15921,2001-11-01,43.47,-57.53,50.0,2712.0,58409.0
15922,2001-11-01,43.47,-57.53,60.0,278.0,13916.0
15923,2001-11-01,43.47,-57.53,70.0,111.0,2039.0
15924,2001-11-01,43.47,-57.53,80.0,42.0,705.0
15925,2001-11-01,43.47,-57.53,100.0,21.0,219.0
15926,2001-11-01,43.78,-57.83,1.0,12840.0,91461.0
15927,2001-11-01,43.78,-57.83,10.0,13420.0,92951.0
15928,2001-11-01,43.78,-57.83,20.0,13899.0,94271.0
15929,2001-11-01,43.78,-57.83,30.0,13197.0,92225.0
15930,2001-11-01,43.78,-57.83,40.0,1476.0,18424.0
15931,2001-11-01,43.78,-57.83,50.0,66.0,1837.0
15932,2001-11-01,43.78,-57.83,60.0,73.0,959.0
15933,2001-11-01,43.78,-57.83,70.0,17.0,462.0
15934,2001-11-01,43.78,-57.83,80.0,59.0,493.0
15935,2001-11-01,43.78,-57.83,100.0,42.0,500.0
15936,2001-11-01,44.02,-59.04,10.0,0.0,19157.0
15937,2001-11-01,44.02,-59.04,20.0,0.0,18838.0
15938,2001-11-01,44.02,-59.04,30.0,0.0,17942.0
15939,2001-11-01,44.02,-59.04,40.0,0.0,6033.0
15940,2001-11-01,44.02,-59.04,50.0,0.0,3852.0
15941,2001-11-01,44.02,-59.04,60.0,0.0,3945.0
15942,2001-11-01,44.02,-59.04,70.0,0.0,1507.0
15943,2001-11-01,44.02,-59.04,80.0,0.0,920.0
15944,2001-11-01,44.02,-59.04,100.0,0.0,788.0
15945,2005-11-01,42.9,-60.83,5.0,34443.0,25176.0
15946,2005-11-01,42.9,-60.83,10.0,35231.0,25320.0
15947,2005-11-01,42.9,-60.83,20.0,34577.0,25079.0
15948,2005-11-01,42.9,-60.83,30.0,35471.0,25166.0
15949,2005-11-01,42.9,-60.83,40.0,36287.0,25516.0
15950,2005-11-01,42.9,-60.83,50.0,38015.0,25982.0
15951,2005-11-01,42.9,-60.83,60.0,32549.0,12218.0
15952,2005-11-01,42.9,-60.83,80.0,2213.0,128.0
15953,2005-11-01,42.9,-60.83,100.0,1875.0,153.0
15954,2006-11-01,44.69,-63.64,5.0,0.0,5449.0
15955,1994-11-02,44.69,-63.64,5.0,0.0,5273.0
15956,1999-11-02,43.81,-58.91,1.0,0.0,51783.0
15957,1999-11-02,43.81,-58.91,10.0,0.0,46486.0
15958,1999-11-02,43.81,-58.91,20.0,0.0,44882.0
15959,1999-11-02,43.81,-58.91,30.0,0.0,15941.0
15960,1999-11-02,43.81,-58.91,40.0,0.0,5954.0
15961,1999-11-02,43.81,-58.91,50.0,0.0,2460.0
15962,1999-11-02,43.81,-58.91,60.0,0.0,1670.0
15963,1999-11-02,43.81,-58.91,70.0,0.0,1013.0
15964,1999-11-02,43.81,-58.91,80.0,0.0,561.0
15965,1999-11-02,43.81,-58.91,100.0,0.0,295.0
15966,1999-11-02,44.02,-59.06,1.0,0.0,37638.0
15967,1999-11-02,44.02,-59.06,10.0,0.0,38039.0
15968,1999-11-02,44.02,-59.06,20.0,0.0,34910.0
15969,1999-11-02,44.02,-59.06,30.0,0.0,29547.0
15970,1999-11-02,44.02,-59.06,40.0,0.0,5921.0
15971,1999-11-02,44.02,-59.06,50.0,0.0,2888.0
15972,1999-11-02,44.02,-59.06,60.0,0.0,1764.0
15973,1999-11-02,44.02,-59.06,70.0,0.0,1525.0
15974,1999-11-02,44.02,-59.06,80.0,0.0,1317.0
15975,1999-11-02,44.02,-59.06,100.0,0.0,847.0
15976,1999-11-02,44.24,-55.75,1.0,0.0,49175.0
15977,1999-11-02,44.24,-55.75,10.0,0.0,48720.0
